input_protein,input_ligand,input_docking_grid,output_ligand_name,output_ligand_dir2
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CI0/8CI0_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CI0/8CI0_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CI0/8CI0_ligand_docking_grid_boxsize10.json,8CI0,posebustersv1_predict_sdf_boxsize10/8CI0
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CNH/8CNH_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CNH/8CNH_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CNH/8CNH_ligand_docking_grid_boxsize10.json,8CNH,posebustersv1_predict_sdf_boxsize10/8CNH
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CSD/8CSD_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CSD/8CSD_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8CSD/8CSD_ligand_docking_grid_boxsize10.json,8CSD,posebustersv1_predict_sdf_boxsize10/8CSD
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8D19/8D19_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8D19/8D19_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8D19/8D19_ligand_docking_grid_boxsize10.json,8D19,posebustersv1_predict_sdf_boxsize10/8D19
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8D39/8D39_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8D39/8D39_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8D39/8D39_ligand_docking_grid_boxsize10.json,8D39,posebustersv1_predict_sdf_boxsize10/8D39
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8D5D/8D5D_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8D5D/8D5D_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8D5D/8D5D_ligand_docking_grid_boxsize10.json,8D5D,posebustersv1_predict_sdf_boxsize10/8D5D
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DHG/8DHG_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DHG/8DHG_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DHG/8DHG_ligand_docking_grid_boxsize10.json,8DHG,posebustersv1_predict_sdf_boxsize10/8DHG
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DKO/8DKO_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DKO/8DKO_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DKO/8DKO_ligand_docking_grid_boxsize10.json,8DKO,posebustersv1_predict_sdf_boxsize10/8DKO
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DP2/8DP2_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DP2/8DP2_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DP2/8DP2_ligand_docking_grid_boxsize10.json,8DP2,posebustersv1_predict_sdf_boxsize10/8DP2
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DSC/8DSC_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DSC/8DSC_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DSC/8DSC_ligand_docking_grid_boxsize10.json,8DSC,posebustersv1_predict_sdf_boxsize10/8DSC
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DW5/8DW5_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DW5/8DW5_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DW5/8DW5_ligand_docking_grid_boxsize10.json,8DW5,posebustersv1_predict_sdf_boxsize10/8DW5
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DZT/8DZT_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DZT/8DZT_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8DZT/8DZT_ligand_docking_grid_boxsize10.json,8DZT,posebustersv1_predict_sdf_boxsize10/8DZT
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8E77/8E77_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8E77/8E77_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8E77/8E77_ligand_docking_grid_boxsize10.json,8E77,posebustersv1_predict_sdf_boxsize10/8E77
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EAB/8EAB_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EAB/8EAB_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EAB/8EAB_ligand_docking_grid_boxsize10.json,8EAB,posebustersv1_predict_sdf_boxsize10/8EAB
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EAD/8EAD_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EAD/8EAD_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EAD/8EAD_ligand_docking_grid_boxsize10.json,8EAD,posebustersv1_predict_sdf_boxsize10/8EAD
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8ERS/8ERS_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8ERS/8ERS_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8ERS/8ERS_ligand_docking_grid_boxsize10.json,8ERS,posebustersv1_predict_sdf_boxsize10/8ERS
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EX2/8EX2_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EX2/8EX2_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EX2/8EX2_ligand_docking_grid_boxsize10.json,8EX2,posebustersv1_predict_sdf_boxsize10/8EX2
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EXL/8EXL_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EXL/8EXL_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EXL/8EXL_ligand_docking_grid_boxsize10.json,8EXL,posebustersv1_predict_sdf_boxsize10/8EXL
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EYE/8EYE_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EYE/8EYE_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8EYE/8EYE_ligand_docking_grid_boxsize10.json,8EYE,posebustersv1_predict_sdf_boxsize10/8EYE
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8F4J/8F4J_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8F4J/8F4J_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8F4J/8F4J_ligand_docking_grid_boxsize10.json,8F4J,posebustersv1_predict_sdf_boxsize10/8F4J
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8F8E/8F8E_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8F8E/8F8E_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8F8E/8F8E_ligand_docking_grid_boxsize10.json,8F8E,posebustersv1_predict_sdf_boxsize10/8F8E
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FAV/8FAV_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FAV/8FAV_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FAV/8FAV_ligand_docking_grid_boxsize10.json,8FAV,posebustersv1_predict_sdf_boxsize10/8FAV
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FLN/8FLN_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FLN/8FLN_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FLN/8FLN_ligand_docking_grid_boxsize10.json,8FLN,posebustersv1_predict_sdf_boxsize10/8FLN
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FLV/8FLV_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FLV/8FLV_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FLV/8FLV_ligand_docking_grid_boxsize10.json,8FLV,posebustersv1_predict_sdf_boxsize10/8FLV
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FO5/8FO5_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FO5/8FO5_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FO5/8FO5_ligand_docking_grid_boxsize10.json,8FO5,posebustersv1_predict_sdf_boxsize10/8FO5
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FV9/8FV9_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FV9/8FV9_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8FV9/8FV9_ligand_docking_grid_boxsize10.json,8FV9,posebustersv1_predict_sdf_boxsize10/8FV9
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8G0V/8G0V_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8G0V/8G0V_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8G0V/8G0V_ligand_docking_grid_boxsize10.json,8G0V,posebustersv1_predict_sdf_boxsize10/8G0V
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8G43/8G43_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8G43/8G43_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8G43/8G43_ligand_docking_grid_boxsize10.json,8G43,posebustersv1_predict_sdf_boxsize10/8G43
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8G6P/8G6P_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8G6P/8G6P_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8G6P/8G6P_ligand_docking_grid_boxsize10.json,8G6P,posebustersv1_predict_sdf_boxsize10/8G6P
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8GFD/8GFD_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8GFD/8GFD_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8GFD/8GFD_ligand_docking_grid_boxsize10.json,8GFD,posebustersv1_predict_sdf_boxsize10/8GFD
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8H0M/8H0M_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8H0M/8H0M_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8H0M/8H0M_ligand_docking_grid_boxsize10.json,8H0M,posebustersv1_predict_sdf_boxsize10/8H0M
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8HFN/8HFN_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8HFN/8HFN_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8HFN/8HFN_ligand_docking_grid_boxsize10.json,8HFN,posebustersv1_predict_sdf_boxsize10/8HFN
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8HO0/8HO0_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8HO0/8HO0_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8HO0/8HO0_ligand_docking_grid_boxsize10.json,8HO0,posebustersv1_predict_sdf_boxsize10/8HO0
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8SLG/8SLG_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8SLG/8SLG_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/8SLG/8SLG_ligand_docking_grid_boxsize10.json,8SLG,posebustersv1_predict_sdf_boxsize10/8SLG
